clip_id,audio_path,transcript,duration_seconds,rms_mean,rms_std,f0_mean,f0_std,zcr_mean,spectral_centroid_mean,tempo_proxy,transcript_char_len,transcript_word_count,urgency_count,money_count,secrecy_count,pressure_count,id_avoidance_count,otp_pin_count,decision
clip_0436,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0436.wav,"So, we have over 2000 millimeters of annual rainfall.",5.0,0.029578,0.029831,302.79,318.24,0.202428,2048.0,133.93,53,9,0,0,0,0,0,0,PROCEED
clip_0437,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0437.wav,and we have a rural population of 77% as I mentioned earlier.,5.0,0.028068,0.017137,106.13,6.49,0.174998,1803.97,110.29,61,12,0,0,0,0,0,0,PROCEED
clip_0438,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0438.wav,land use in only 6.8%. So other advantage for...,5.0,0.030844,0.031969,1002.33,34.8,0.214181,2113.93,133.93,48,9,0,0,0,0,0,0,PROCEED
clip_0439,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0439.wav,Sri Lanka to promote agriculture is that 63% of the population is in the,5.0,0.023337,0.014741,145.7,2.51,0.209187,2058.04,104.17,72,14,0,0,0,0,0,0,PROCEED
clip_0440,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0440.wav,"that age group of 559 years, we are not a very old generation.",5.0,0.023167,0.018846,149.72,12.42,0.214614,2094.42,156.25,62,13,0,0,0,0,0,0,PROCEED
clip_0441,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0441.wav,So there is a really full of labour coming in the future even to sustain that.,5.0,0.02672,0.016554,155.82,3.26,0.194949,1985.22,104.17,78,16,0,0,0,0,0,0,PROCEED
clip_0442,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0442.wav,agriculture. And a significant feature in this agriculture I have heard...,5.0,0.019571,0.013998,187.6,46.0,0.224557,2195.76,125.0,74,11,0,0,0,0,0,0,PROCEED
clip_0443,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0443.wav,"Sorry, I've heard many comments",5.0,0.016708,0.016494,150.97,11.76,0.218172,2154.09,144.23,31,5,0,0,0,0,0,0,PROCEED
clip_0444,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0444.wav,"about the low productivity in agriculture, yes that is a fact.",5.0,0.029001,0.027568,1016.63,154.15,0.194261,1962.64,125.0,62,11,0,0,0,0,0,0,PROCEED
clip_0445,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0445.wav,river because 71% of the lands are below 1 hectare in Sri Lanka.,5.0,0.038881,0.028376,1476.81,506.49,0.198926,1972.24,98.68,64,13,0,0,0,0,0,0,PROCEED
clip_0446,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0446.wav,and 27% of the farmers are landless and 82%...,5.0,0.031298,0.025747,1023.61,29.82,0.206254,1984.13,110.29,46,9,0,0,0,0,0,0,PROCEED
clip_0447,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0447.wav,of the farmers or people involved in agriculture have less than two acres.,5.0,0.028112,0.024545,557.03,406.92,0.196653,1975.17,110.29,74,13,0,0,0,0,0,0,PROCEED
clip_0448,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0448.wav,"involved in agriculture will know, with this kind of a small scale, you cannot have a",5.0,0.024021,0.018982,144.23,10.59,0.198525,2009.4,125.0,85,16,0,0,0,0,0,0,PROCEED
clip_0449,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0449.wav,productive agriculture base. So if you look at the distribution of agricultural.,5.0,0.025366,0.019088,180.75,32.38,0.230624,2195.5,133.93,80,12,0,0,0,0,0,0,PROCEED
clip_0450,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0450.wav,"land in the districts, you can see that six districts, Kaurayagal,",5.0,0.022895,0.019598,174.98,12.86,0.25307,2357.61,125.0,66,11,0,0,0,0,0,0,PROCEED
clip_0451,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0451.wav,And now we're going to drop the bullet.,5.0,0.029806,0.026194,157.31,20.16,0.181977,1924.03,93.75,39,8,1,0,0,0,0,0,PROCEED
clip_0452,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0452.wav,They cover 46% of the agricultural land in our country.,5.0,0.026999,0.023045,121.32,2.42,0.199356,1991.84,125.0,55,10,0,0,0,0,0,0,PROCEED
clip_0453,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0453.wav,"And when you look at the population profile in matching to this, about four districts.",5.0,0.029379,0.025712,1304.17,519.6,0.223213,2111.64,133.93,86,15,0,0,0,0,0,0,PROCEED
clip_0454,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0454.wav,"that is central, southern, north-western province and western province.",5.0,0.029215,0.027792,993.21,42.93,0.228547,2146.19,156.25,71,9,0,0,0,0,0,0,PROCEED
clip_0455,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0455.wav,I have 65% of our population. So this is how the spread of,5.0,0.025705,0.022916,971.32,46.38,0.218669,2072.21,144.23,58,13,0,0,0,0,0,0,PROCEED
clip_0456,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0456.wav,of the land is and most of the arable area is available in...,5.0,0.030087,0.020999,158.42,5.36,0.18783,1934.54,156.25,61,13,0,0,0,0,0,0,PROCEED
clip_0457,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0457.wav,"Unfortunately, in the dry areas like Vaunia, Manna, and Kilinochi, and Batticlo.",5.0,0.028073,0.018978,137.77,11.87,0.189232,1970.13,133.93,80,12,0,0,0,0,0,0,PROCEED
clip_0458,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0458.wav,"If you look at the agriculture employment, out of the 8.4 million...",5.0,0.031754,0.036021,657.67,381.15,0.205445,2030.94,117.19,68,12,0,0,0,0,0,0,PROCEED
clip_0459,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0459.wav,,5.0,0.016706,0.031359,426.36,377.62,0.256646,2374.72,133.93,0,0,0,0,0,0,0,0,PROCEED
clip_0460,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0460.wav,"culture, that is 2.2 million people are employed directly.",5.0,0.028983,0.027346,502.42,428.52,0.206316,2022.05,98.68,58,9,0,0,0,0,0,0,PROCEED
clip_0461,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0461.wav,"But unfortunately, as mentioned, our GDP contribution is only 7%.",5.0,0.029445,0.024008,152.33,9.65,0.210141,2024.71,125.0,65,10,0,0,0,0,0,0,PROCEED
clip_0462,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0462.wav,"This is with 700,000 people engaged in coconut and forestry.",5.0,0.023439,0.019698,139.19,22.0,0.215976,2088.15,98.68,60,10,0,0,0,0,0,0,PROCEED
clip_0463,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0463.wav,"250,000 T small holders. These are major foreign income earning...",5.0,0.032488,0.02829,258.84,299.7,0.188928,1902.69,133.93,66,10,0,0,0,0,0,0,PROCEED
clip_0464,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0464.wav,and 2000 rubber small rollers.,2.632,0.028945,0.025417,973.37,44.29,0.185094,1889.42,125.0,30,5,0,0,0,0,0,0,VERIFY
clip_0465,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0465.wav,The main feature of this is that our agriculture is subsistence scale.,5.0,0.0303,0.025582,460.89,421.1,0.206981,2045.09,133.93,70,12,0,0,0,0,0,0,PROCEED
clip_0466,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0466.wav,and not large commercial scale agriculture in general.,5.0,0.022654,0.026155,952.23,40.92,0.210098,2112.92,133.93,54,8,0,0,0,0,0,0,PROCEED
clip_0467,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0467.wav,of this agriculture.,5.0,0.015215,0.020843,85.12,10.97,0.252295,2357.46,110.29,20,3,0,0,0,0,0,0,PROCEED
clip_0468,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0468.wav,Employment of 2.2 million. We have 1.2 million almost 50,5.0,0.031999,0.027955,432.64,404.71,0.172528,1825.95,125.0,56,10,0,0,0,0,0,0,PROCEED
clip_0469,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0469.wav,percent owned account workers and contributing family workers and other 21,5.0,0.029622,0.024392,166.43,21.65,0.179588,1877.19,104.17,74,11,0,0,0,0,0,0,PROCEED
clip_0470,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0470.wav,"percent. So when you combine both, on-account workers and the family workers",5.0,0.031539,0.029604,550.52,423.31,0.184107,1898.75,104.17,76,12,0,0,0,0,0,0,PROCEED
clip_0471,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0471.wav,they constitute 70%,5.0,0.016968,0.021751,162.42,9.85,0.242573,2283.79,125.0,19,3,0,0,0,0,0,0,PROCEED
clip_0472,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0472.wav,70% of the agricultural labor force and this is also,5.0,0.035468,0.031734,163.23,11.82,0.210468,2055.73,133.93,52,10,0,0,0,0,0,0,PROCEED
clip_0473,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0473.wav,another issue in having commercial and productive agriculture.,5.0,0.026934,0.021096,0.0,0.0,0.19692,1946.87,85.23,62,8,0,0,0,0,0,0,PROCEED
clip_0474,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0474.wav,,5.0,0.016177,0.021956,145.3,48.3,0.247779,2312.77,156.25,0,0,0,0,0,0,0,0,PROCEED
clip_0475,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0475.wav,workers do not have guaranteed regular work.,5.0,0.030894,0.032464,1014.6,28.56,0.192038,1962.04,117.19,44,7,0,0,0,0,0,0,PROCEED
clip_0476,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0476.wav,They don't have regular salaries or statutory dues and other benefits and facilities.,5.0,0.026866,0.017384,499.75,375.19,0.198043,1937.7,133.93,85,13,0,0,0,0,0,0,PROCEED
clip_0478,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0478.wav,of corporate sector workers.,5.0,0.022888,0.0203,268.91,220.85,0.201128,2035.98,125.0,28,4,0,0,0,0,0,0,PROCEED
clip_0479,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0479.wav,workers engaged in tea and rubber plantations and out of the total population of,5.0,0.033043,0.023533,153.97,2.21,0.200093,1989.45,133.93,80,14,0,0,0,0,0,0,PROCEED
clip_0480,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0480.wav,9.1 million people engaged in a,5.0,0.024604,0.025222,122.76,0.5,0.214567,2119.33,125.0,31,6,0,0,0,0,0,0,PROCEED
clip_0481,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0481.wav,agriculture there are 2.6 million house loads that is all,5.0,0.025285,0.024095,569.63,396.57,0.202419,2021.43,156.25,57,10,0,0,0,0,0,0,PROCEED
clip_0482,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0482.wav,"of 5.5 million households, almost 2.6 million households in Sri Lanka.",5.0,0.033542,0.024898,631.31,405.12,0.179202,1826.99,133.93,70,11,0,0,0,0,0,0,PROCEED
clip_0483,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0483.wav,are engaged in agriculture. Now 66% of these households,5.0,0.026858,0.021833,986.47,39.34,0.222672,2088.7,156.25,55,9,1,0,0,0,0,0,PROCEED
clip_0484,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0484.wav,"or less than two acres. So with this kind of a scenario, I think it's...",5.0,0.02239,0.018226,151.96,8.02,0.211643,2077.47,144.23,72,15,0,0,0,0,0,0,PROCEED
clip_0485,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0485.wav,"It's not practical to look at large scale commercial agriculture, and they are in license.",5.0,0.030102,0.024628,987.02,59.48,0.177579,1840.32,133.93,90,15,0,0,0,0,0,0,PROCEED
clip_0486,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0486.wav,solution that I think is a good point to convince the government to let go.,5.0,0.025479,0.024054,597.03,372.36,0.191509,1939.49,156.25,75,15,0,0,0,0,0,0,PROCEED
clip_0489,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0489.wav,of the available agriculture land for commercial agriculture.,5.0,0.024095,0.01758,128.88,19.11,0.19525,1919.56,125.0,61,8,0,0,0,0,0,0,PROCEED
clip_0490,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0490.wav,then researchers found that 56% of this agriculture...,5.0,0.027149,0.023128,157.56,19.79,0.218594,2109.17,110.29,54,8,0,0,0,0,0,0,PROCEED
clip_0491,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0491.wav,"households, their highest share of income comes from...",5.0,0.039307,0.032717,471.88,444.92,0.193266,1867.75,156.25,55,8,0,0,0,0,0,0,PROCEED
clip_0492,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0492.wav,"agriculture. So the balance, although they engage in agriculture, the balance for",5.0,0.025173,0.020973,0.0,0.0,0.193624,1921.86,104.17,81,12,0,0,0,0,0,0,PROCEED
clip_0493,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0493.wav,"of the people, the highest share of income comes from employment outside agriculture.",5.0,0.035378,0.026073,760.27,372.75,0.169937,1753.08,133.93,85,13,0,0,0,0,0,0,PROCEED
clip_0494,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0494.wav,So if you look at their wages and salaries...,5.0,0.020252,0.018626,163.14,20.59,0.230708,2192.11,98.68,45,9,0,0,0,0,0,0,PROCEED
clip_0495,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0495.wav,"Sorry, sorry. The screen is not working. If you look at their wages and salaries, we find that...",5.0,0.027534,0.024532,217.04,9.17,0.214782,2081.99,133.93,97,18,0,0,0,0,0,0,PROCEED
clip_0496,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0496.wav,"The main income for agriculture is 23,720.",5.0,0.027775,0.023319,159.13,27.49,0.196165,1964.5,110.29,42,7,0,0,0,0,0,0,PROCEED
clip_0497,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0497.wav,"compared to the people engaged in industry almost 35,000",5.0,0.034876,0.027174,1200.13,447.1,0.192806,1904.68,133.93,56,9,0,0,0,0,0,0,PROCEED
clip_0498,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0498.wav,"and services at 43,000. So herein lies, it is.",5.0,0.025104,0.019483,135.94,22.53,0.211077,2042.62,117.19,46,9,0,0,0,0,0,0,PROCEED
clip_0499,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0499.wav,"is not a very attractive sector to be in, because agriculture workers are earning...",5.0,0.030774,0.02101,176.38,44.29,0.190557,1955.64,125.0,84,14,0,0,0,0,0,0,PROCEED
clip_0500,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0500.wav,less than half of those employed in services.,5.0,0.029942,0.032194,996.17,51.86,0.202117,1991.88,117.19,45,8,0,0,0,0,0,0,PROCEED
clip_0501,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0501.wav,"If you look at the median income also, it's about 20,000 as opposed to 30,000.",5.0,0.033106,0.02445,149.37,4.68,0.200964,1949.61,104.17,78,15,0,0,0,0,0,0,PROCEED
clip_0502,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0502.wav,"for people engaged in industry and about 38,000 for...",5.0,0.025971,0.022052,809.1,644.58,0.203399,2023.31,133.93,54,9,0,0,0,0,0,0,PROCEED
clip_0503,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0503.wav,people engage the services. So this is one of the reasons that there is,5.0,0.02423,0.019755,138.85,13.19,0.246187,2229.5,133.93,71,14,0,0,0,0,0,0,PROCEED
clip_0504,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0504.wav,There is no... people are not coming in adequate numbers to...,5.0,0.031147,0.023077,148.25,6.81,0.184978,1848.26,93.75,62,11,0,0,0,0,0,0,PROCEED
clip_0505,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0505.wav,"agriculture, because agriculture is basically a daily wage based job.",5.0,0.028869,0.029073,1013.38,6.18,0.189876,1953.29,125.0,69,10,0,0,0,0,0,0,PROCEED
clip_0506,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0506.wav,"If you look at the median income of agriculture-based workers, it's only 16,000 rupees.",5.0,0.027912,0.019637,145.84,12.78,0.180173,1902.69,110.29,87,14,0,0,0,0,0,0,PROCEED
clip_0507,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0507.wav,"compared to even 24,000 people in the industry. So this is a feature.",5.0,0.027325,0.017196,171.71,65.97,0.185758,1890.64,133.93,69,13,0,0,0,0,0,0,PROCEED
clip_0508,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0508.wav,"of agriculture, and this is one of the reasons that agriculture is...",5.0,0.027978,0.023929,409.87,398.78,0.197816,1977.05,125.0,69,12,0,0,0,0,0,0,PROCEED
clip_0509,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0509.wav,"It's not an attractive proposition in Sri Lanka. If you go to the agriculture holdings, it's clear.",5.0,0.032056,0.025724,700.96,406.1,0.191052,1879.57,110.29,99,17,0,0,0,0,0,0,PROCEED
clip_0510,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0510.wav,really shows that almost 82% of the agriculture land is...,5.0,0.02813,0.023108,731.53,363.24,0.21476,2042.93,104.17,58,10,0,0,0,0,0,0,PROCEED
clip_0511,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0511.wav,"classified as small holdings, meaning less than 20 acres, that's about 30 hectares.",5.0,0.026566,0.017071,132.65,12.76,0.196731,1980.9,110.29,83,13,0,0,0,0,0,0,PROCEED
clip_0512,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0512.wav,But we have persisted with the system even after 150 years. It has an absolute grip.,5.0,0.023434,0.01323,144.9,13.05,0.187273,1989.53,144.23,84,16,0,0,0,0,0,0,PROCEED
clip_0513,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0513.wav,and the balance 17% shown as a state sector is less.,5.0,0.023516,0.019767,156.99,9.14,0.20835,2052.4,117.19,52,11,0,0,0,0,0,0,PROCEED
clip_0514,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0514.wav,"more than 20 acres, so most of the coconut plants would qualify.",5.0,0.026587,0.021262,145.94,2.56,0.201446,1966.93,104.17,64,12,0,0,0,0,0,0,PROCEED
clip_0515,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0515.wav,under estate sector and any land perennial crop worth its name will have,5.0,0.025247,0.019627,960.91,17.15,0.209003,2069.91,93.75,72,13,0,0,0,0,0,0,PROCEED
clip_0516,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0516.wav,definitely more than 20 percent.,5.0,0.025686,0.023287,774.72,652.06,0.205719,2049.71,125.0,32,5,0,0,0,0,0,0,PROCEED
clip_0517,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0517.wav,holdings and extent has increased when you compare with 1982 to 2000,5.0,0.030899,0.022425,144.48,10.01,0.201887,1985.59,110.29,68,12,0,0,0,0,0,0,PROCEED
clip_0518,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0518.wav,"you can see an increase, one of the reason is the population growth and...",5.0,0.026628,0.020744,162.65,24.12,0.183634,1906.6,98.68,74,14,0,0,0,0,0,0,PROCEED
clip_0519,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0519.wav,cessation of the hostilities in the north and east and having the war in the people started,5.0,0.027033,0.022155,245.34,286.62,0.178021,1857.64,98.68,91,17,0,0,0,0,0,0,PROCEED
clip_0520,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0520.wav,settling down and restarting the cultivation with all this.,5.0,0.024976,0.027878,146.68,11.16,0.211771,2109.97,125.0,59,9,0,0,0,0,0,0,PROCEED
clip_0521,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0521.wav,"The picture clearly demonstrates that agriculture, although 27%...",5.0,0.024933,0.019034,149.82,20.2,0.203371,2016.29,125.0,66,8,0,0,0,0,0,0,PROCEED
clip_0522,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0522.wav,tough off. People are engaged in it. Our contribution is very minimal. It's only 7%,5.0,0.026869,0.020276,1288.05,487.28,0.212928,2028.78,98.68,83,15,0,0,0,0,0,0,PROCEED
clip_0523,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0523.wav,"1 to 8 percent in the GANI, in the GDNI.",5.0,0.018936,0.018255,149.25,3.17,0.220924,2189.86,110.29,40,10,0,0,0,0,0,0,PROCEED
clip_0524,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0524.wav,And if you look at the...,5.0,0.017564,0.018434,102.58,10.32,0.227069,2217.39,117.19,25,6,0,0,0,0,0,0,PROCEED
clip_0525,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0525.wav,At the distribution you can see that service sector is providing 63% of the GDP.,5.0,0.023801,0.016847,164.08,12.41,0.204242,2043.72,93.75,80,15,0,0,0,0,0,0,PROCEED
clip_0526,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0526.wav,whereas agriculture meets the 8% and how this is...,5.0,0.025292,0.023526,410.02,393.55,0.194582,2004.41,125.0,51,9,0,0,0,0,0,0,PROCEED
clip_0527,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0527.wav,"Distributed is, you can see that, main contributor to the gross national income at district level.",5.0,0.02658,0.021589,156.21,16.22,0.20867,2062.51,144.23,98,16,0,0,0,0,0,0,PROCEED
clip_0528,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0528.wav,"level is rice and fruits, tea and rubber come down because they are...",5.0,0.033277,0.027587,135.4,19.04,0.202537,1957.74,98.68,70,13,0,0,0,0,0,0,PROCEED
clip_0529,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0529.wav,mostly export agriculture crops and this will show you that,5.0,0.022831,0.026901,721.96,381.73,0.222656,2132.4,110.29,59,10,0,0,0,0,0,0,PROCEED
clip_0530,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0530.wav,cultural land estates you can see that districts in the northwestern province,5.0,0.02525,0.023326,151.78,18.47,0.202991,2020.93,125.0,77,12,0,0,0,0,0,0,PROCEED
clip_0531,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0531.wav,have more agricultural land as well as sabaraga more.,3.812,0.029387,0.025559,643.83,415.62,0.198669,1973.41,117.19,53,9,0,0,0,0,0,0,PROCEED
clip_0532,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0532.wav,"And this is very interesting. In the provincial, the breakdown of provincial...",5.0,0.035678,0.027848,992.39,64.72,0.204126,1964.97,125.0,79,12,0,0,0,0,0,0,PROCEED
clip_0533,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0533.wav,be northeastern province has the highest,5.0,0.025249,0.028308,330.15,279.37,0.217008,2143.47,125.0,40,6,0,0,0,0,0,0,PROCEED
clip_0534,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0534.wav,"The highest percentage of polyagenes foods, that is coconut and associated, where...",5.0,0.023414,0.015899,151.15,10.96,0.213827,2071.53,144.23,84,12,0,0,0,0,0,0,PROCEED
clip_0535,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0535.wav,whereas fruits also play predominant role. A feature of this is when you take the top,5.0,0.036374,0.02814,429.18,372.59,0.20988,2017.09,117.19,85,16,0,0,0,0,0,0,PROCEED
clip_0536,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0536.wav,"of three provinces, we find that in most cases...",5.0,0.029311,0.031493,593.63,386.32,0.215158,2080.34,144.23,49,9,0,0,0,0,0,0,PROCEED
clip_0537,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0537.wav,three provinces provide about 60 to 60 percent of the total,5.0,0.031488,0.035607,161.9,20.88,0.226164,2086.86,144.23,59,11,0,0,0,0,0,0,PROCEED
clip_0538,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0538.wav,"For example, rice if I take...",5.0,0.031139,0.029439,363.59,358.88,0.193891,1919.75,85.23,30,6,0,0,0,0,0,0,PROCEED
clip_0539,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0539.wav,"rise, eastern province and north central and southern province alone, these three districts alone.",5.0,0.034146,0.028902,329.37,313.78,0.204123,1986.62,117.19,98,14,0,0,0,0,0,0,PROCEED
clip_0540,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0540.wav,,5.0,0.031128,0.036645,667.33,389.46,0.204151,2004.44,89.29,0,0,0,0,0,0,0,0,PROCEED
clip_0541,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0541.wav,"look at the T of course obviously is centred about central, southern and over",5.0,0.032078,0.021526,148.27,7.0,0.17928,1844.24,117.19,77,14,0,0,0,0,0,0,PROCEED
clip_0542,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0542.wav,"So likewise, we see a feature where certain groups are concentrated.",5.0,0.031552,0.0293,972.2,60.74,0.200174,1987.22,133.93,68,11,0,0,0,0,0,0,PROCEED
clip_0543,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0543.wav,and this makes a strong case for zoning and concentrating on certain crops.,5.0,0.029456,0.024287,454.58,375.32,0.188445,1900.29,133.93,75,13,0,0,0,0,0,0,PROCEED
clip_0544,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0544.wav,"in certain districts where favorable infrastructure, the labor...",5.0,0.024713,0.020989,163.12,12.91,0.198892,1989.82,104.17,65,8,0,0,0,0,0,0,PROCEED
