month,region,spice,temp_c,rainfall_mm,humidity_pct,monsoon_sw_flag,monsoon_ne_flag,qty_sold_kg_4w_ma,market_price_LKR_4w_ma,rainfall_mm_4w_ma,temp_c_4w_ma
1,0,0,28.75,44.1,63.8,0.0,0.2,582.575,3605.6875,45.85,27.8975
1,0,0,29.11,59.2,68.6,0.0,0.2,583.575,3616.535,47.675,28.61
1,0,0,29.64,54.9,75.8,0.0,0.2,581.275,3627.4975,52.95,29.02
1,0,0,30.3,49.5,69.1,0.0,0.2,571.375,3610.8525,51.925,29.45
1,0,0,29.86,70.4,72.0,0.0,0.2,574.725,3611.7375,58.5,29.7275
2,0,0,30.59,44.3,66.1,0.0,0.2,590.925,3608.5275,54.775,30.0975
2,0,0,30.62,55.6,63.0,0.0,0.2,587.55,3611.6075,54.95,30.3425
2,0,0,31.22,44.1,69.8,0.0,0.2,580.8,3612.395,53.6,30.5725
2,0,0,31.38,43.9,68.4,0.0,0.2,580.45,3606.8425,46.975,30.9525
3,0,0,30.95,41.2,69.6,0.0,0.0,570.775,3603.945,46.2,31.0425
3,0,0,31.74,52.7,63.3,0.0,0.0,572.875,3585.8225,45.475,31.3225
3,0,0,31.08,40.7,69.0,0.0,0.0,566.725,3584.45,44.625,31.2875
3,0,0,31.36,25.4,64.4,0.0,0.0,559.1,3612.0525,40.0,31.2825
4,0,0,30.77,32.2,67.0,0.0,0.0,570.95,3664.5725,37.75,31.2375
4,0,0,31.18,26.3,63.3,0.0,0.0,588.125,3754.205,31.15,31.0975
4,0,0,30.77,32.6,60.5,0.0,0.0,609.475,3851.12,29.125,31.02
4,0,0,30.94,45.1,66.9,0.0,0.0,627.8,3939.13,34.05,30.915
4,0,0,29.98,41.3,61.6,0.0,0.0,622.775,3973.9525,36.325,30.7175
5,0,0,30.06,72.8,72.9,1.0,0.0,606.35,3948.5925,47.95,30.4375
5,0,0,29.86,79.2,72.7,1.0,0.0,602.125,3913.365,59.6,30.21
5,0,0,28.92,78.1,75.7,1.0,0.0,591.975,3835.7525,67.85,29.705
5,0,0,28.35,88.0,72.4,1.0,0.0,589.875,3778.7025,79.525,29.2975
6,0,0,28.09,66.9,73.7,1.0,0.0,587.625,3744.28,78.05,28.805
6,0,0,28.14,72.8,66.5,1.0,0.0,583.875,3683.9225,76.45,28.375
6,0,0,27.53,81.3,74.2,1.0,0.0,584.875,3617.395,77.25,28.0275
6,0,0,26.66,71.0,69.1,1.0,0.0,588.125,3560.995,73.0,27.605
7,0,0,27.37,71.2,69.6,1.0,0.0,601.75,3509.2275,74.075,27.425
7,0,0,26.55,81.4,67.9,1.0,0.0,589.75,3464.57,76.225,27.0275
7,0,0,27.06,90.8,65.5,1.0,0.0,593.525,3447.105,78.6,26.91
7,0,0,26.06,72.5,69.1,1.0,0.0,585.275,3437.1975,78.975,26.76
7,0,0,26.67,78.4,69.4,1.0,0.0,599.4,3425.1725,80.775,26.585
8,0,0,26.47,81.8,72.5,1.0,0.0,609.25,3409.895,80.875,26.565
8,0,0,25.44,81.3,68.6,1.0,0.0,600.075,3389.6125,78.5,26.16
8,0,0,25.12,83.9,68.4,1.0,0.0,619.825,3364.9875,81.35,25.925
8,0,0,25.37,70.1,68.2,1.0,0.0,601.55,3354.6475,79.275,25.6
9,0,0,25.61,72.6,70.3,1.0,0.0,615.525,3356.7825,76.975,25.385
9,0,0,25.5,84.3,69.6,1.0,0.0,617.775,3351.5075,77.725,25.4
9,0,0,24.78,72.0,67.5,1.0,0.0,620.075,3350.1125,74.75,25.315
9,0,0,25.79,91.5,78.9,1.0,0.0,617.45,3343.1575,80.1,25.42
9,0,0,25.25,85.7,67.8,1.0,0.0,613.225,3331.855,83.375,25.33
10,0,0,25.08,48.0,69.8,0.0,0.0,621.425,3341.4375,74.3,25.225
10,0,0,27.01,32.3,58.3,0.0,0.0,607.35,3358.0525,64.375,25.7825
10,0,0,25.72,42.5,64.1,0.0,0.0,613.075,3381.1675,52.125,25.765
10,0,0,26.19,36.5,65.0,0.0,0.0,608.9,3447.9425,39.825,26.0
11,0,0,25.17,26.2,61.2,0.0,0.0,603.3,3538.5125,34.375,26.0225
11,0,0,26.46,39.7,60.1,0.0,0.0,609.775,3646.9825,36.225,25.885
11,0,0,26.6,42.3,65.3,0.0,0.0,598.075,3724.11,36.175,26.105
11,0,0,25.96,52.2,61.5,0.0,0.0,601.95,3742.2025,40.1,26.0475
12,0,0,27.16,37.4,62.9,0.0,0.2,605.5,3720.8325,42.9,26.545
12,0,0,27.73,52.2,69.0,0.0,0.2,595.3,3662.1925,46.025,26.8625
12,0,0,28.01,50.0,69.1,0.0,0.2,596.25,3616.85,47.95,27.215
12,0,0,28.55,40.5,64.6,0.0,0.2,590.725,3592.8925,45.025,27.8625
12,0,0,28.95,62.7,64.9,0.0,0.2,573.325,3613.8375,51.35,28.31
1,0,0,29.3,61.5,66.8,0.0,0.2,584.3,3642.0125,53.675,28.7025
1,0,0,29.71,60.2,71.6,0.0,0.2,584.175,3679.035,56.225,29.1275
1,0,0,30.13,54.5,70.2,0.0,0.2,574.95,3714.11,59.725,29.5225
1,0,0,29.12,41.7,57.9,0.0,0.2,572.15,3704.42,54.475,29.565
2,0,0,30.98,34.2,68.3,0.0,0.2,554.975,3699.5725,47.65,29.985
2,0,0,30.57,35.8,68.8,0.0,0.2,563.575,3690.57,41.55,30.2
2,0,0,31.19,51.4,70.9,0.0,0.2,554.875,3681.3225,40.775,30.465
2,0,0,30.87,38.4,58.8,0.0,0.2,557.575,3680.52,39.95,30.9025
3,0,0,30.3,42.3,62.6,0.0,0.0,555.25,3666.5125,41.975,30.7325
3,0,0,31.39,36.1,68.8,0.0,0.0,559.95,3661.2,42.05,30.9375
3,0,0,31.08,48.3,67.4,0.0,0.0,561.4,3665.535,41.275,30.91
3,0,0,31.42,45.6,72.0,0.0,0.0,579.3,3693.1175,43.075,31.0475
3,0,0,31.64,39.4,69.6,0.0,0.0,592.6,3770.7975,42.35,31.3825
4,0,0,31.53,36.3,64.7,0.0,0.0,593.95,3876.87,42.4,31.4175
4,0,0,30.57,42.8,68.5,0.0,0.0,595.9,3995.4175,41.025,31.29
4,0,0,31.25,21.6,66.8,0.0,0.0,609.425,4073.2525,35.025,31.2475
4,0,0,29.74,35.7,69.3,0.0,0.0,608.8,4069.355,34.1,30.7725
5,0,0,30.25,100.5,74.8,1.0,0.0,596.575,4008.425,50.15,30.4525
5,0,0,29.95,96.6,78.1,1.0,0.0,633.65,3940.975,63.6,30.2975
5,0,0,28.73,75.2,70.5,1.0,0.0,607.4,3858.9975,77.0,29.6675
5,0,0,29.27,106.6,80.4,1.0,0.0,613.05,3802.7425,94.725,29.55
6,0,0,29.33,68.2,72.5,1.0,0.0,605.875,3769.025,86.65,29.32
6,0,0,27.54,84.3,73.3,1.0,0.0,566.0,3704.4125,83.575,28.7175
6,0,0,28.19,86.3,69.0,1.0,0.0,562.1,3655.0825,86.35,28.5825
6,0,0,27.9,74.6,66.4,1.0,0.0,539.675,3614.275,78.35,28.24
6,0,0,28.19,78.9,68.1,1.0,0.0,552.45,3563.1575,81.025,27.955
7,0,0,27.17,73.0,64.8,1.0,0.0,574.175,3527.7325,78.2,27.8625
7,0,0,26.21,82.4,74.8,1.0,0.0,572.1,3495.03,77.225,27.3675
7,0,0,25.76,78.9,64.6,1.0,0.0,585.8,3464.0775,78.3,26.8325
7,0,0,25.64,88.0,75.5,1.0,0.0,595.875,3448.22,80.575,26.195
8,0,0,26.01,76.8,73.0,1.0,0.0,582.675,3426.6375,81.525,25.905
8,0,0,24.81,68.9,69.6,1.0,0.0,585.4,3427.0,78.15,25.555
8,0,0,25.97,82.1,71.5,1.0,0.0,597.0,3425.395,78.95,25.6075
8,0,0,24.99,79.9,62.7,1.0,0.0,584.75,3418.8675,76.925,25.445
9,0,0,24.71,86.4,61.2,1.0,0.0,577.7,3414.14,79.325,25.12
9,0,0,25.68,88.0,75.6,1.0,0.0,584.675,3399.8,84.1,25.3375
9,0,0,25.45,85.2,71.3,1.0,0.0,580.575,3394.3,84.875,25.2075
9,0,0,24.81,83.7,64.6,1.0,0.0,586.55,3392.0225,85.825,25.1625
9,0,0,24.08,87.2,67.2,1.0,0.0,598.625,3391.7675,86.025,25.005
10,0,0,25.09,33.7,71.3,0.0,0.0,615.725,3389.645,72.45,24.8575
10,0,0,24.67,40.7,65.3,0.0,0.0,615.925,3391.15,61.325,24.6625
10,0,0,26.08,35.8,61.3,0.0,0.0,622.275,3394.64,49.35,24.98
10,0,0,25.9,44.1,60.9,0.0,0.0,645.525,3438.59,38.575,25.435
1,1,0,28.45,64.4,74.4,0.0,0.4,630.7,3591.58,64.4,28.45
1,1,0,28.98,65.9,70.5,0.0,0.4,559.35,3594.91,65.15,28.715
1,1,0,28.59,65.7,64.4,0.0,0.4,545.6,3603.636667,65.33333333,28.67333333
1,1,0,28.58,53.5,69.8,0.0,0.4,555.95,3609.0275,62.375,28.65
1,1,0,29.37,55.4,68.1,0.0,0.4,535.35,3620.6575,60.125,28.88
2,1,0,28.93,62.6,68.7,0.0,0.4,562.35,3624.79,59.3,28.8675
2,1,0,30.91,52.7,72.9,0.0,0.4,566.875,3617.6825,56.05,29.4475
2,1,0,30.01,67.7,72.5,0.0,0.4,537.775,3614.82,59.6,29.805
2,1,0,30.22,60.3,66.0,0.0,0.4,526.225,3604.58,60.825,30.0175
3,1,0,29.19,27.5,67.2,0.0,0.0,504.325,3603.545,52.05,30.0825
3,1,0,30.04,37.6,70.0,0.0,0.0,492.675,3603.3875,48.275,29.865
3,1,0,30.22,41.3,66.8,0.0,0.0,504.625,3594.075,41.675,29.9175
3,1,0,30.6,31.6,60.9,0.0,0.0,518.45,3630.515,34.5,30.0125
4,1,0,30.46,35.0,66.3,0.0,0.0,539.0,3703.715,36.375,30.33
4,1,0,29.94,40.8,67.6,0.0,0.0,554.075,3797.2225,37.175,30.305
4,1,0,29.6,40.4,67.7,0.0,0.0,556.325,3901.03,36.95,30.15
4,1,0,30.05,39.3,68.4,0.0,0.0,568.875,3971.6775,38.875,30.0125
4,1,0,28.68,62.0,65.2,0.0,0.0,541.875,3964.51,45.625,29.5675
5,1,0,28.57,59.4,68.9,0.5,0.0,549.625,3912.9175,50.275,29.225
5,1,0,28.5,53.4,66.6,0.5,0.0,562.0,3877.4125,53.525,28.95
5,1,0,28.62,50.0,69.7,0.5,0.0,539.6,3799.1725,56.2,28.5925
5,1,0,28.9,51.5,68.5,0.5,0.0,575.85,3744.8275,53.575,28.6475
6,1,0,26.44,66.2,68.8,0.5,0.0,564.775,3705.255,55.275,28.115
6,1,0,27.59,66.2,70.8,0.5,0.0,550.625,3629.8925,58.475,27.8875
6,1,0,26.73,60.1,69.6,0.5,0.0,556.475,3579.8775,61.0,27.415
6,1,0,25.58,58.1,65.4,0.5,0.0,552.05,3532.78,62.65,26.585
7,1,0,26.59,55.0,64.6,0.5,0.0,546.45,3488.6725,59.85,26.6225
7,1,0,26.69,58.7,70.7,0.5,0.0,537.375,3450.4925,57.975,26.3975
7,1,0,25.95,66.7,64.5,0.5,0.0,529.275,3426.73,59.625,26.2025
7,1,0,25.19,57.4,66.4,0.5,0.0,506.85,3416.6375,59.45,26.105
7,1,0,24.87,47.6,71.6,0.5,0.0,511.7,3419.74,57.6,25.675
8,1,0,23.87,51.7,55.9,0.5,0.0,519.85,3423.3175,55.85,24.97
8,1,0,23.53,58.2,63.0,0.5,0.0,524.65,3421.5475,53.725,24.365
8,1,0,23.96,66.7,67.4,0.5,0.0,534.2,3421.195,56.05,24.0575
8,1,0,24.18,60.8,63.3,0.5,0.0,522.275,3413.1,59.35,23.885
9,1,0,23.9,55.5,70.1,0.5,0.0,515.15,3415.55,60.3,23.8925
9,1,0,23.82,66.1,66.9,0.5,0.0,518.5,3405.8225,62.275,23.965
9,1,0,24.15,66.7,62.5,0.5,0.0,494.55,3392.395,62.275,24.0125
9,1,0,23.56,75.5,68.0,0.5,0.0,505.8,3388.5825,65.95,23.8575
10,1,0,24.54,40.9,70.2,0.0,0.0,536.05,3399.1475,62.3,24.0175
10,1,0,23.92,44.8,58.5,0.0,0.0,531.475,3412.0175,56.975,24.0425
10,1,0,24.8,45.1,66.9,0.0,0.0,541.0,3415.3625,51.575,24.205
10,1,0,24.59,55.3,59.3,0.0,0.0,556.525,3409.425,46.525,24.4625
10,1,0,25.46,52.7,66.5,0.0,0.0,561.9,3432.3975,49.475,24.6925
11,1,0,25.09,40.6,65.9,0.0,0.0,600.95,3495.9475,48.425,24.985
11,1,0,25.82,60.3,68.7,0.0,0.0,621.925,3586.8975,52.225,25.24
11,1,0,25.82,45.0,74.1,0.0,0.0,593.525,3674.87,49.65,25.5475
11,1,0,25.88,54.4,66.7,0.0,0.0,587.925,3690.94,50.075,25.6525
12,1,0,26.44,38.9,64.5,0.0,0.4,553.2,3667.1225,49.65,25.99
12,1,0,26.68,69.2,65.7,0.0,0.4,535.35,3631.71,51.875,26.205
12,1,0,26.9,51.0,60.6,0.0,0.4,550.125,3601.4775,53.375,26.475
12,1,0,28.21,43.8,63.3,0.0,0.4,538.5,3629.5075,50.725,27.0575
12,1,0,27.95,56.3,61.6,0.0,0.4,533.525,3704.52,55.075,27.435
1,1,0,28.33,53.3,61.4,0.0,0.4,535.05,3746.51,51.1,27.8475
1,1,0,27.95,56.5,63.1,0.0,0.4,532.825,3787.44,52.475,28.11
1,1,0,29.47,70.7,68.0,0.0,0.4,531.7,3768.65,59.2,28.425
1,1,0,29.27,55.7,62.2,0.0,0.4,541.7,3711.35,59.05,28.755
2,1,0,29.27,45.8,68.2,0.0,0.4,546.225,3669.8225,57.175,28.99
2,1,0,29.31,43.5,68.0,0.0,0.4,539.1,3643.0375,53.925,29.33
2,1,0,29.83,43.5,65.1,0.0,0.4,523.275,3640.7875,47.125,29.42
2,1,0,30.78,48.1,61.2,0.0,0.4,510.65,3638.065,45.225,29.7975
3,1,0,29.79,44.3,70.6,0.0,0.0,523.025,3635.9375,44.85,29.9275
3,1,0,29.96,23.1,59.3,0.0,0.0,534.85,3620.8025,39.75,30.09
3,1,0,29.51,50.0,72.4,0.0,0.0,533.575,3602.4175,41.375,30.01
3,1,0,29.64,49.3,70.8,0.0,0.0,553.5,3624.7625,41.675,29.725
4,1,0,30.29,34.4,67.5,0.0,0.0,540.35,3692.9275,39.2,29.85
4,1,0,29.58,34.9,63.2,0.0,0.0,553.0,3779.2225,42.15,29.755
4,1,0,29.54,47.5,70.0,0.0,0.0,560.025,3881.18,41.525,29.7625
4,1,0,29.42,38.9,75.5,0.0,0.0,552.675,3967.975,38.925,29.7075
4,1,0,29.91,40.3,63.8,0.0,0.0,558.575,3973.68,40.4,29.6125
5,1,0,28.69,65.0,67.2,0.5,0.0,533.8,3934.215,47.925,29.39
5,1,0,28.05,73.7,70.0,0.5,0.0,553.45,3902.8275,54.475,29.0175
5,1,0,28.47,59.0,75.5,0.5,0.0,546.825,3823.435,59.5,28.78
5,1,0,27.55,70.1,71.0,0.5,0.0,546.375,3774.4225,66.95,28.19
6,1,0,27.41,47.4,60.4,0.5,0.0,555.85,3740.6225,62.55,27.87
6,1,0,26.79,64.1,72.8,0.5,0.0,549.6,3670.09,60.15,27.555
6,1,0,27.11,51.9,65.9,0.5,0.0,541.7,3613.3225,58.375,27.215
6,1,0,26.21,63.4,61.0,0.5,0.0,536.375,3556.9525,56.7,26.88
7,1,0,25.53,75.7,72.7,0.5,0.0,524.2,3513.9425,63.775,26.41
7,1,0,26.24,73.7,66.5,0.5,0.0,513.475,3475.3925,66.175,26.2725
7,1,0,25.48,51.1,67.0,0.5,0.0,527.75,3453.32,65.975,25.865
7,1,0,25.47,43.3,58.6,0.5,0.0,527.0,3437.585,60.95,25.68
7,1,0,23.73,59.8,66.0,0.5,0.0,538.5,3418.0125,56.975,25.23
8,1,0,23.86,65.6,65.5,0.5,0.0,550.225,3403.1925,54.95,24.635
8,1,0,24.85,60.6,66.6,0.5,0.0,554.15,3387.6425,57.325,24.4775
8,1,0,24.42,59.5,55.9,0.5,0.0,557.65,3374.4775,61.375,24.215
8,1,0,24.25,66.7,64.8,0.5,0.0,564.65,3365.08,63.1,24.345
9,1,0,24.18,38.8,61.7,0.5,0.0,550.45,3367.6675,56.4,24.425
9,1,0,23.88,53.9,60.5,0.5,0.0,550.025,3376.2,54.725,24.1825
9,1,0,23.69,64.2,65.3,0.5,0.0,546.85,3388.43,55.9,24.0
9,1,0,23.85,48.0,59.8,0.5,0.0,543.9,3391.47,51.225,23.9
9,1,0,24.0,56.2,68.8,0.5,0.0,549.225,3387.275,55.575,23.855
10,1,0,25.04,45.7,68.5,0.0,0.0,539.1,3365.4175,53.525,24.145
10,1,0,24.1,48.8,64.0,0.0,0.0,545.2,3367.165,49.675,24.2475
10,1,0,24.82,34.8,67.6,0.0,0.0,543.6,3385.2375,46.375,24.49
10,1,0,25.02,44.9,61.5,0.0,0.0,556.875,3452.4175,43.55,24.745
11,1,0,25.25,38.3,61.3,0.0,0.0,561.725,3550.8975,41.7,24.7975
11,1,0,24.5,36.6,59.4,0.0,0.0,565.875,3642.3825,38.65,24.8975
11,1,0,26.04,51.7,69.9,0.0,0.0,570.825,3708.045,42.875,25.2025
11,1,0,26.12,31.8,62.1,0.0,0.0,562.95,3725.99,39.6,25.4775
12,1,0,27.11,60.0,69.4,0.0,0.4,548.275,3710.615,45.025,25.9425
12,1,0,26.4,55.9,68.1,0.0,0.4,538.0,3679.52,49.85,26.4175
12,1,0,27.15,51.5,70.3,0.0,0.4,521.675,3657.165,49.8,26.695
12,1,0,28.67,58.1,70.7,0.0,0.4,505.75,3630.4325,56.375,27.3325
12,1,0,27.67,52.6,67.1,0.0,0.4,530.6,3649.0125,54.525,27.4725
1,1,0,27.85,51.3,65.6,0.0,0.4,529.55,3658.7775,53.375,27.835
1,1,0,28.25,69.0,69.7,0.0,0.4,537.325,3669.92,57.75,28.11
1,1,0,29.43,55.0,68.6,0.0,0.4,540.6,3671.085,56.975,28.3
1,1,0,29.29,46.1,70.2,0.0,0.4,523.05,3636.0075,55.35,28.705
2,1,0,29.43,66.0,73.2,0.0,0.4,519.15,3618.835,59.025,29.1
2,1,0,29.55,67.1,73.6,0.0,0.4,515.475,3606.7475,58.55,29.425
2,1,0,29.57,35.2,64.2,0.0,0.4,518.85,3619.26,53.6,29.46
2,1,0,30.23,42.7,60.2,0.0,0.4,511.575,3646.01,52.75,29.695
3,1,0,29.82,43.4,68.1,0.0,0.0,514.15,3662.5775,47.1,29.7925
3,1,0,30.09,44.0,67.9,0.0,0.0,520.3,3668.8975,41.325,29.9275
3,1,0,30.15,44.0,65.7,0.0,0.0,526.575,3676.49,43.525,30.0725
3,1,0,29.74,47.5,67.5,0.0,0.0,544.9,3702.4775,44.725,29.95
3,1,0,30.51,43.4,73.8,0.0,0.0,544.5,3744.4525,44.725,30.1225
4,1,0,30.21,30.5,64.0,0.0,0.0,549.15,3828.0925,41.35,30.1525
4,1,0,30.01,39.6,67.6,0.0,0.0,548.575,3912.8825,40.25,30.1175
4,1,0,29.95,24.7,65.0,0.0,0.0,544.65,3971.505,34.55,30.17
4,1,0,28.88,33.7,66.1,0.0,0.0,549.025,3967.3225,32.125,29.7625
5,1,0,28.69,48.7,75.4,0.5,0.0,538.55,3927.055,36.675,29.3825
5,1,0,27.93,54.1,66.7,0.5,0.0,536.6,3896.27,40.3,28.8625
5,1,0,27.91,57.1,68.8,0.5,0.0,534.8,3822.995,48.4,28.3525
5,1,0,28.38,66.0,70.7,0.5,0.0,540.225,3773.715,56.475,28.2275
6,1,0,26.81,49.3,68.4,0.5,0.0,535.775,3733.985,56.625,27.7575
6,1,0,28.05,50.6,64.3,0.5,0.0,527.25,3659.3225,55.75,27.7875
6,1,0,26.29,51.9,65.9,0.5,0.0,520.7,3613.59,54.45,27.3825
6,1,0,27.29,69.1,72.2,0.5,0.0,523.85,3576.795,55.225,27.11
6,1,0,25.67,51.5,67.8,0.5,0.0,558.525,3536.4825,55.775,26.825
7,1,0,26.2,43.5,65.4,0.5,0.0,562.75,3506.1,54.0,26.3625
7,1,0,25.63,55.3,64.6,0.5,0.0,561.4,3465.1275,54.85,26.1975
7,1,0,25.23,52.1,58.7,0.5,0.0,555.25,3446.35,50.6,25.6825
7,1,0,25.04,37.6,66.7,0.5,0.0,534.1,3426.565,47.125,25.525
8,1,0,24.62,70.8,66.8,0.5,0.0,535.7,3418.805,53.95,25.13
8,1,0,24.43,54.6,69.2,0.5,0.0,539.75,3427.9525,53.775,24.83
8,1,0,23.84,64.1,75.7,0.5,0.0,541.275,3420.005,56.775,24.4825
8,1,0,24.29,53.0,65.3,0.5,0.0,539.1,3410.2875,60.625,24.295
8,1,0,23.13,46.3,63.0,0.5,0.0,533.675,3395.9175,54.5,23.9225
9,1,0,24.18,53.4,60.5,0.5,0.0,538.875,3380.1425,54.2,23.86
9,1,0,24.38,49.1,64.5,0.5,0.0,528.575,3381.8425,50.45,23.995
9,1,0,23.55,61.5,63.8,0.5,0.0,514.95,3386.54,52.575,23.81
9,1,0,23.83,44.7,67.6,0.5,0.0,518.575,3383.0475,52.175,23.985
10,1,0,24.36,47.5,66.4,0.0,0.0,531.075,3384.3975,50.7,24.03
10,1,0,24.99,40.1,68.9,0.0,0.0,545.275,3379.865,48.45,24.1825
10,1,0,25.1,36.7,65.3,0.0,0.0,573.35,3383.19,42.25,24.57
10,1,0,25.77,35.9,65.3,0.0,0.0,589.05,3422.35,40.05,25.055
11,1,0,24.58,46.1,63.6,0.0,0.0,571.5,3486.645,39.7,25.11
11,1,0,25.88,49.2,67.8,0.0,0.0,591.425,3580.415,41.975,25.3325
11,1,0,25.55,48.5,62.1,0.0,0.0,576.75,3661.0425,44.925,25.445
11,1,0,26.44,36.0,58.6,0.0,0.0,567.65,3690.7625,44.95,25.6125
11,1,0,25.91,56.5,67.8,0.0,0.0,574.15,3678.0675,47.55,25.945
12,1,0,26.74,68.2,70.6,0.0,0.4,544.425,3633.55,52.3,26.16
12,1,0,26.58,51.9,64.8,0.0,0.4,541.45,3598.6075,53.15,26.4175
12,1,0,27.95,62.3,66.9,0.0,0.4,529.775,3586.4075,59.725,26.795
12,1,0,28.4,46.2,72.4,0.0,0.4,526.275,3634.77,57.15,27.4175
1,1,0,28.77,46.5,68.8,0.0,0.4,520.425,3674.13,51.725,27.925
1,1,0,27.77,44.0,62.4,0.0,0.4,509.925,3696.5975,49.75,28.2225
1,1,0,29.18,55.8,58.2,0.0,0.4,517.2,3714.6525,48.125,28.53
1,1,0,29.82,48.6,63.0,0.0,0.4,512.125,3680.1475,48.725,28.885
2,1,0,29.56,48.1,68.0,0.0,0.4,511.025,3658.175,49.125,29.0825
2,1,0,30.16,58.6,67.9,0.0,0.4,528.225,3652.0975,52.775,29.68
2,1,0,29.63,53.3,68.8,0.0,0.4,543.625,3657.8125,52.15,29.7925
2,1,0,29.92,57.7,71.3,0.0,0.4,525.175,3676.175,54.425,29.8175
3,1,0,30.69,43.0,64.3,0.0,0.0,530.7,3687.6475,53.15,30.1
3,1,0,29.11,58.5,68.8,0.0,0.0,510.7,3696.655,53.125,29.8375
3,1,0,30.56,48.1,71.8,0.0,0.0,493.725,3696.9975,51.825,30.07
3,1,0,29.99,44.4,63.1,0.0,0.0,523.175,3712.895,48.5,30.0875
3,1,0,29.6,33.9,69.6,0.0,0.0,525.675,3748.385,46.225,29.815
4,1,0,28.8,45.9,74.1,0.0,0.0,554.625,3807.28,43.075,29.7375
4,1,0,29.37,39.8,60.0,0.0,0.0,578.05,3885.5525,41.0,29.44
4,1,0,28.77,32.8,62.9,0.0,0.0,575.05,3947.21,38.1,29.135
4,1,0,28.67,37.9,60.6,0.0,0.0,577.05,3949.9725,39.1,28.9025
5,1,0,28.91,64.6,65.9,0.5,0.0,551.225,3916.55,43.775,28.93
5,1,0,28.42,40.4,70.9,0.5,0.0,539.025,3887.7525,43.925,28.6925
5,1,0,28.57,45.6,64.3,0.5,0.0,542.875,3821.715,47.125,28.6425
5,1,0,27.44,38.8,67.3,0.5,0.0,545.2,3780.2,47.35,28.335
5,1,0,28.22,59.4,63.9,0.5,0.0,562.325,3742.4325,46.05,28.1625
6,1,0,26.73,53.0,66.9,0.5,0.0,552.625,3672.57,49.2,27.74
6,1,0,26.92,61.3,68.5,0.5,0.0,543.6,3624.9375,53.125,27.3275
6,1,0,26.72,66.2,70.6,0.5,0.0,536.15,3587.735,59.975,27.1475
6,1,0,26.74,49.9,69.2,0.5,0.0,531.725,3545.875,57.6,26.7775
7,1,0,26.27,57.1,65.7,0.5,0.0,527.85,3513.39,58.625,26.6625
7,1,0,25.3,53.3,70.4,0.5,0.0,531.0,3483.3525,56.625,26.2575
7,1,0,25.25,72.9,63.3,0.5,0.0,538.45,3450.8225,58.3,25.89
7,1,0,24.69,69.1,66.3,0.5,0.0,545.575,3428.2625,63.1,25.3775
8,1,0,24.48,60.2,61.5,0.5,0.0,537.675,3409.3375,63.875,24.93
8,1,0,23.45,63.9,73.6,0.5,0.0,545.5,3386.53,66.525,24.4675
8,1,0,25.21,52.5,68.9,0.5,0.0,539.375,3378.7125,61.425,24.4575
8,1,0,23.91,59.4,70.1,0.5,0.0,533.95,3373.18,59.0,24.2625
8,1,0,23.99,75.8,65.6,0.5,0.0,533.45,3369.88,62.9,24.14
9,1,0,23.97,53.3,68.1,0.5,0.0,532.75,3366.4075,60.25,24.27
9,1,0,24.1,48.7,64.3,0.5,0.0,522.35,3358.16,59.3,23.9925
9,1,0,24.12,49.7,57.2,0.5,0.0,518.025,3357.115,56.875,24.045
9,1,0,24.63,59.1,72.7,0.5,0.0,542.05,3340.87,52.7,24.205
10,1,0,23.64,46.2,64.2,0.0,0.0,556.75,3334.4825,50.925,24.1225
10,1,0,23.39,40.9,64.8,0.0,0.0,571.925,3342.4675,48.975,23.945
10,1,0,24.49,43.1,60.9,0.0,0.0,592.9,3357.705,47.325,24.0375
10,1,0,25.0,32.0,69.5,0.0,0.0,595.425,3413.775,40.55,24.13
11,1,0,24.42,33.4,72.5,0.0,0.0,588.75,3505.6925,37.35,24.325
11,1,0,25.51,41.9,65.1,0.0,0.0,586.325,3600.6075,37.6,24.855
11,1,0,25.92,36.8,68.4,0.0,0.0,561.95,3663.8175,36.025,25.2125
11,1,0,25.33,35.4,66.5,0.0,0.0,554.6,3685.625,36.875,25.295
11,1,0,25.98,51.4,63.2,0.0,0.0,550.3,3664.3925,41.375,25.685
12,1,0,27.72,56.1,60.9,0.0,0.4,547.85,3615.8975,44.925,26.2375
12,1,0,26.85,61.6,68.1,0.0,0.4,570.125,3587.6775,51.125,26.47
12,1,0,27.24,53.2,62.8,0.0,0.4,557.275,3583.53,55.575,26.9475
12,1,0,28.61,43.9,73.7,0.0,0.4,550.175,3620.985,53.7,27.605
1,1,0,27.57,47.6,64.4,0.0,0.4,544.075,3658.28,51.575,27.5675
1,1,0,28.91,55.0,71.6,0.0,0.4,528.25,3694.6225,49.925,28.0825
1,1,0,28.59,55.6,70.5,0.0,0.4,516.55,3714.765,50.525,28.42
1,1,0,29.08,58.2,72.9,0.0,0.4,507.925,3691.0375,54.1,28.5375
1,1,0,30.08,64.5,62.6,0.0,0.4,509.2,3681.8175,58.325,29.165
2,1,0,29.05,51.3,68.5,0.0,0.4,499.775,3680.77,57.4,29.2
2,1,0,29.64,50.5,71.6,0.0,0.4,510.275,3676.63,56.125,29.4625
2,1,0,29.56,53.5,67.5,0.0,0.4,511.425,3670.5825,54.95,29.5825
2,1,0,30.37,55.9,69.0,0.0,0.4,501.025,3671.3,52.8,29.655
3,1,0,29.7,52.2,71.0,0.0,0.0,503.275,3657.5175,53.025,29.8175
