date,month,region,spice,market_price_LKR,qty_sold_kg,temp_c,rainfall_mm,humidity_pct,monsoon_sw_flag,monsoon_ne_flag,qty_sold_kg_4w_ma,market_price_LKR_4w_ma,rainfall_mm_4w_ma,temp_c_4w_ma
2022-04-04,4,Galle,Cardamom,3957.77,586.4,30.06,35.4,66.8,0,0,590.325,3794.1525,37,30.9175
2022-04-11,4,Galle,Cardamom,3976.28,572.5,29.82,40.5,65.6,0,0,599.2,3873.8175,37.225,30.585
2022-04-18,4,Galle,Cardamom,4004.7,637.3,30,51.6,64.9,0,0,607.075,3941.225,41.425,30.28
2022-04-25,4,Galle,Cardamom,3871.88,562.3,31.2,43.6,74.1,0,0,589.625,3952.6575,42.775,30.27
2022-05-02,5,Galle,Cardamom,3780.83,623.9,29.71,86.2,76.1,1,0,599,3908.4225,55.475,30.1825
2022-05-09,5,Galle,Cardamom,3862.22,546.3,30.2,82.1,68.9,1,0,592.45,3879.9075,65.875,30.2775
2022-05-16,5,Galle,Cardamom,3889,640.4,29.13,76.8,71.3,1,0,593.225,3850.9825,72.175,30.06
2022-05-23,5,Galle,Cardamom,3748.9,529.3,28.46,79.3,72.5,1,0,584.975,3820.2375,81.1,29.375
2022-05-30,5,Galle,Cardamom,3659.45,610.5,30.07,75.9,69.8,1,0,581.625,3789.8925,78.525,29.465
2022-06-06,6,Galle,Cardamom,3589.32,540,28.69,64.9,75.6,1,0,580.05,3721.6675,74.225,29.0875
2022-06-13,6,Galle,Cardamom,3517.58,625.5,28.83,88.9,71.8,1,0,576.325,3628.8125,77.25,29.0125
2022-06-20,6,Galle,Cardamom,3472.83,595.8,27.91,75,75.1,1,0,592.95,3559.795,76.175,28.875
2022-06-27,6,Galle,Cardamom,3448.88,602.9,27.22,87.4,74.2,1,0,591.05,3507.1525,79.05,28.1625
2022-07-04,7,Galle,Cardamom,3463.44,605,26.33,72.9,71.9,1,0,607.3,3475.6825,81.05,27.5725
2022-07-11,7,Galle,Cardamom,3468.65,554.9,26.48,98.8,74.5,1,0,589.65,3463.45,83.525,26.985
2022-07-18,7,Galle,Cardamom,3401.97,508.8,27.76,67.9,70.6,1,0,567.9,3445.735,81.75,26.9475
2022-07-25,7,Galle,Cardamom,3423.12,597.9,26.15,97.1,67.1,1,0,566.65,3439.295,84.175,26.68
2022-08-01,8,Galle,Cardamom,3440.08,568.1,25.46,85.7,72.9,1,0,557.425,3433.455,87.375,26.4625
2022-08-08,8,Galle,Cardamom,3443.19,659.9,25.79,78.8,73.1,1,0,583.675,3427.09,82.375,26.29
2022-08-15,8,Galle,Cardamom,3406.5,552.2,25.82,83.5,70.5,1,0,594.525,3428.2225,86.275,25.805
2022-08-22,8,Galle,Cardamom,3370.35,597,25.84,83.7,75.6,1,0,594.3,3415.03,82.925,25.7275
2022-08-29,8,Galle,Cardamom,3395.64,643.9,24.38,86.9,72.3,1,0,613.25,3403.92,83.225,25.4575
2022-09-05,9,Galle,Cardamom,3344.15,652.7,26.13,79.6,66.7,1,0,611.45,3379.16,83.425,25.5425
2022-09-12,9,Galle,Cardamom,3337.25,547.6,24.57,88.9,73.5,1,0,610.3,3361.8475,84.775,25.23
2022-09-19,9,Galle,Cardamom,3348.58,607.3,24.7,95.8,71.7,1,0,612.875,3356.405,87.8,24.945
2022-09-26,9,Galle,Cardamom,3350.76,558.2,25.13,82.5,69.1,1,0,591.45,3345.185,86.7,25.1325
2022-10-03,10,Galle,Cardamom,3368.18,628.8,24.64,40,65,0,0,585.475,3351.1925,76.8,24.76
2022-10-10,10,Galle,Cardamom,3406.43,555.7,26.02,53.6,65.4,0,0,587.5,3368.4875,67.975,25.1225
2022-10-17,10,Galle,Cardamom,3383.12,602.7,24.88,45,65.1,0,0,586.35,3377.1225,55.275,25.1675
2022-10-24,10,Galle,Cardamom,3590.49,677.5,25.86,43.3,61.9,0,0,616.175,3437.055,45.475,25.35
2022-10-31,10,Galle,Cardamom,3612.99,692.3,26.45,50.7,69.1,0,0,632.05,3498.2575,48.15,25.8025
2022-11-07,11,Galle,Cardamom,3725.04,692.5,26.43,53,66.1,0,0,666.25,3577.91,48,25.905
2022-11-14,11,Galle,Cardamom,3627.79,511.7,26.29,39.2,66.6,0,0,643.5,3639.0775,46.55,26.2575
2022-11-21,11,Galle,Cardamom,3584.88,584.6,26.77,46.8,61.9,0,0,620.275,3637.675,47.425,26.485
2022-11-28,11,Galle,Cardamom,3570.93,626.2,28.12,49.7,65.4,0,0,603.75,3627.16,47.175,26.9025
2022-12-05,12,Galle,Cardamom,3567.07,554.2,27.64,59.4,74.8,0,0.2,569.175,3587.6675,48.775,27.205
2022-12-12,12,Galle,Cardamom,3600.98,556.1,28.07,64.9,75.8,0,0.2,580.275,3580.965,55.2,27.65
2022-12-19,12,Galle,Cardamom,3566.14,557.6,28.65,60.8,66.3,0,0.2,573.525,3576.28,58.7,28.12
2022-12-26,12,Galle,Cardamom,3691.02,593.8,29.17,41.6,63.4,0,0.2,565.425,3606.3025,56.675,28.3825
2023-01-02,1,Galle,Cardamom,3687.35,562.5,29.1,52.3,63,0,0.2,567.5,3636.3725,54.9,28.7475
2023-01-09,1,Galle,Cardamom,3656.7,582.9,29.84,70.5,74.6,0,0.2,574.2,3650.3025,56.3,29.19
2023-01-16,1,Galle,Cardamom,3637.06,506.8,28.45,47.2,67.9,0,0.2,561.5,3668.0325,52.9,29.14
2023-01-23,1,Galle,Cardamom,3577.89,644.3,29.42,58.5,70.1,0,0.2,574.125,3639.75,57.125,29.2025
2023-01-30,1,Galle,Cardamom,3569.07,598.6,31.43,36.4,59.7,0,0.2,583.15,3610.18,53.15,29.785
2023-02-06,2,Galle,Cardamom,3581.99,593.1,30.9,56.8,70,0,0.2,585.7,3591.5025,49.725,30.05
2023-02-13,2,Galle,Cardamom,3560.55,552,30.75,50.2,70.6,0,0.2,597,3572.375,50.475,30.625
2023-02-20,2,Galle,Cardamom,3589.47,567.4,31.22,41.6,69.5,0,0.2,577.775,3575.27,46.25,31.075
2023-02-27,2,Galle,Cardamom,3562.15,565.9,30.4,41.9,61.6,0,0.2,569.6,3573.54,47.625,30.8175
2023-03-06,3,Galle,Cardamom,3556.89,544.2,31.47,48.8,69.8,0,0,557.375,3567.265,45.625,30.96
2023-03-13,3,Galle,Cardamom,3607.61,553.5,31.03,53.8,71.4,0,0,557.75,3579.03,46.525,31.03
2023-03-20,3,Galle,Cardamom,3716.54,601.3,30.81,36.9,66.2,0,0,566.225,3610.7975,45.35,30.9275
2023-03-27,3,Galle,Cardamom,3817.11,552.7,31.25,35.9,76.1,0,0,562.925,3674.5375,43.85,31.14
2023-04-03,4,Galle,Cardamom,3873.53,724.4,30.38,41.7,69.3,0,0,607.975,3753.6975,42.075,30.8675
2023-04-10,4,Galle,Cardamom,4002.37,656.7,30.55,47.5,72.2,0,0,633.775,3852.3875,40.5,30.7475
2023-04-17,4,Galle,Cardamom,4022.05,641.5,30.65,20.8,59.2,0,0,643.825,3928.765,36.475,30.7075
2023-04-24,4,Galle,Cardamom,3866.6,585.1,30.54,47.7,66.6,0,0,651.925,3941.1375,39.425,30.53
2023-05-01,5,Galle,Cardamom,3739.53,672.3,30.42,85.3,79.1,1,0,638.9,3907.6375,50.325,30.54
2023-05-08,5,Galle,Cardamom,3843.51,600.5,29.69,67,70.5,1,0,624.85,3867.9225,55.2,30.325
2023-05-15,5,Galle,Cardamom,3924.04,636.8,30.61,66.2,67.7,1,0,623.675,3843.42,66.55,30.315
2023-05-22,5,Galle,Cardamom,3802.69,594.3,29.47,83.9,69.8,1,0,625.975,3827.4425,75.6,30.0475
2023-05-29,5,Galle,Cardamom,3700.02,646.2,29.56,80.5,69.6,1,0,619.45,3817.565,74.4,29.8325
2023-06-05,6,Galle,Cardamom,3628.59,545,28.64,72.9,71.8,1,0,605.575,3763.835,75.875,29.57
2023-06-12,6,Galle,Cardamom,3600.57,585.1,28.23,83,73,1,0,592.65,3682.9675,80.075,28.975
2023-06-19,6,Galle,Cardamom,3546.94,614.2,28.23,74.5,69.9,1,0,597.625,3619.03,77.725,28.665
2023-06-26,6,Galle,Cardamom,3465.59,595.4,27.66,82,73.5,1,0,584.925,3560.4225,78.1,28.19
2023-07-03,7,Galle,Cardamom,3420.83,558.1,26.82,74.6,68.7,1,0,588.2,3508.4825,78.525,27.735
2023-07-10,7,Galle,Cardamom,3444.72,568,27.19,93.4,77.3,1,0,583.925,3469.52,81.125,27.475
2023-07-17,7,Galle,Cardamom,3421.2,565.5,26.36,82.9,69.9,1,0,571.75,3438.085,83.225,27.0075
2023-07-24,7,Galle,Cardamom,3402.85,581.1,25.61,80,62.7,1,0,568.175,3422.4,82.725,26.495
2023-07-31,7,Galle,Cardamom,3355.95,548.1,25.75,73.1,66.1,1,0,565.675,3406.18,82.35,26.2275
2023-08-07,8,Galle,Cardamom,3395.95,505.2,26.02,77.1,69.3,1,0,549.975,3393.9875,78.275,25.935
2023-08-14,8,Galle,Cardamom,3410.62,578.1,26.08,85.2,73,1,0,553.125,3391.3425,78.85,25.865
2023-08-21,8,Galle,Cardamom,3381.31,560.9,25.22,91.8,75.1,1,0,548.075,3385.9575,81.8,25.7675
2023-08-28,8,Galle,Cardamom,3412.55,546.5,24.75,80.6,66.3,1,0,547.675,3400.1075,83.675,25.5175
2023-09-04,9,Galle,Cardamom,3383.45,607,25.04,101.3,72.5,1,0,573.125,3396.9825,89.725,25.2725
2023-09-11,9,Galle,Cardamom,3394.73,575.1,26.14,76.6,70.3,1,0,572.375,3393.01,87.575,25.2875
2023-09-18,9,Galle,Cardamom,3357.26,575.2,25.23,81.6,71.1,1,0,575.95,3386.9975,85.025,25.29
2023-09-25,9,Galle,Cardamom,3396.47,564.9,25.47,77.1,70.6,1,0,580.55,3382.9775,84.15,25.47
2023-10-02,10,Galle,Cardamom,3379.33,688.1,25.72,31.9,65.5,0,0,600.825,3381.9475,66.8,25.64
2023-10-09,10,Galle,Cardamom,3418.6,593.2,25.63,47.7,64.2,0,0,605.35,3387.915,59.575,25.5125
2023-10-16,10,Galle,Cardamom,3470.77,591,25.43,43.7,67.8,0,0,609.3,3416.2925,50.1,25.5625
2023-10-23,10,Galle,Cardamom,3612.78,673.3,24.85,40.2,59.9,0,0,636.4,3470.37,40.875,25.4075
2023-10-30,10,Galle,Cardamom,3691.16,561.2,26.31,40.7,59.8,0,0,604.675,3548.3275,43.075,25.555
2023-11-06,11,Galle,Cardamom,3734.22,618.3,25.99,42.7,65.3,0,0,610.95,3627.2325,41.825,25.645
2023-11-13,11,Galle,Cardamom,3621.64,580.2,25.69,37.8,71.3,0,0,608.25,3664.95,40.35,25.71
2023-11-20,11,Galle,Cardamom,3592.47,591.7,26.75,36,66.7,0,0,587.85,3659.8725,39.3,26.185
2023-11-27,11,Galle,Cardamom,3560.94,601.9,27.77,55.4,64.3,0,0,598.025,3627.3175,42.975,26.55
2023-12-04,12,Galle,Cardamom,3544.79,535.6,26.92,61.9,61.8,0,0.2,577.35,3579.96,47.775,26.7825
2023-12-11,12,Galle,Cardamom,3564.27,534.6,26.26,51.9,61.8,0,0.2,565.95,3565.6175,51.3,26.925
2023-12-18,12,Galle,Cardamom,3563.01,566.3,28,33.8,68.5,0,0.2,559.6,3558.2525,50.75,27.2375
2023-12-25,12,Galle,Cardamom,3665.12,636.7,28.58,53.6,67,0,0.2,568.3,3584.2975,50.3,27.44
2024-01-01,1,Galle,Cardamom,3630.35,592.7,28.75,44.1,63.8,0,0.2,582.575,3605.6875,45.85,27.8975
2024-01-08,1,Galle,Cardamom,3607.66,538.6,29.11,59.2,68.6,0,0.2,583.575,3616.535,47.675,28.61
2024-01-15,1,Galle,Cardamom,3606.86,557.1,29.64,54.9,75.8,0,0.2,581.275,3627.4975,52.95,29.02
2024-01-22,1,Galle,Cardamom,3598.54,597.1,30.3,49.5,69.1,0,0.2,571.375,3610.8525,51.925,29.45
2024-01-29,1,Galle,Cardamom,3633.89,606.1,29.86,70.4,72,0,0.2,574.725,3611.7375,58.5,29.7275
2024-02-05,2,Galle,Cardamom,3594.82,603.4,30.59,44.3,66.1,0,0.2,590.925,3608.5275,54.775,30.0975
2024-02-12,2,Galle,Cardamom,3619.18,543.6,30.62,55.6,63,0,0.2,587.55,3611.6075,54.95,30.3425
2024-02-19,2,Galle,Cardamom,3601.69,570.1,31.22,44.1,69.8,0,0.2,580.8,3612.395,53.6,30.5725
2024-02-26,2,Galle,Cardamom,3611.68,604.7,31.38,43.9,68.4,0,0.2,580.45,3606.8425,46.975,30.9525
2024-03-04,3,Galle,Cardamom,3583.23,564.7,30.95,41.2,69.6,0,0,570.775,3603.945,46.2,31.0425
2024-03-11,3,Galle,Cardamom,3546.69,552,31.74,52.7,63.3,0,0,572.875,3585.8225,45.475,31.3225
2024-03-18,3,Galle,Cardamom,3596.2,545.5,31.08,40.7,69,0,0,566.725,3584.45,44.625,31.2875
2024-03-25,3,Galle,Cardamom,3722.09,574.2,31.36,25.4,64.4,0,0,559.1,3612.0525,40,31.2825
2024-04-01,4,Galle,Cardamom,3793.31,612.1,30.77,32.2,67,0,0,570.95,3664.5725,37.75,31.2375
2024-04-08,4,Galle,Cardamom,3905.22,620.7,31.18,26.3,63.3,0,0,588.125,3754.205,31.15,31.0975
2024-04-15,4,Galle,Cardamom,3983.86,630.9,30.77,32.6,60.5,0,0,609.475,3851.12,29.125,31.02
2024-04-22,4,Galle,Cardamom,4074.13,647.5,30.94,45.1,66.9,0,0,627.8,3939.13,34.05,30.915
2024-04-29,4,Galle,Cardamom,3932.6,592,29.98,41.3,61.6,0,0,622.775,3973.9525,36.325,30.7175
2024-05-06,5,Galle,Cardamom,3803.78,555,30.06,72.8,72.9,1,0,606.35,3948.5925,47.95,30.4375
2024-05-13,5,Galle,Cardamom,3842.95,614,29.86,79.2,72.7,1,0,602.125,3913.365,59.6,30.21
2024-05-20,5,Galle,Cardamom,3763.68,606.9,28.92,78.1,75.7,1,0,591.975,3835.7525,67.85,29.705
2024-05-27,5,Galle,Cardamom,3704.4,583.6,28.35,88,72.4,1,0,589.875,3778.7025,79.525,29.2975
2024-06-03,6,Galle,Cardamom,3666.09,546,28.09,66.9,73.7,1,0,587.625,3744.28,78.05,28.805
2024-06-10,6,Galle,Cardamom,3601.52,599,28.14,72.8,66.5,1,0,583.875,3683.9225,76.45,28.375
2024-06-17,6,Galle,Cardamom,3497.57,610.9,27.53,81.3,74.2,1,0,584.875,3617.395,77.25,28.0275
2024-06-24,6,Galle,Cardamom,3478.8,596.6,26.66,71,69.1,1,0,588.125,3560.995,73,27.605
2024-07-01,7,Galle,Cardamom,3459.02,600.5,27.37,71.2,69.6,1,0,601.75,3509.2275,74.075,27.425
2024-07-08,7,Galle,Cardamom,3422.89,551,26.55,81.4,67.9,1,0,589.75,3464.57,76.225,27.0275
2024-07-15,7,Galle,Cardamom,3427.71,626,27.06,90.8,65.5,1,0,593.525,3447.105,78.6,26.91
2024-07-22,7,Galle,Cardamom,3439.17,563.6,26.06,72.5,69.1,1,0,585.275,3437.1975,78.975,26.76
2024-07-29,7,Galle,Cardamom,3410.92,657,26.67,78.4,69.4,1,0,599.4,3425.1725,80.775,26.585
2024-08-05,8,Galle,Cardamom,3361.78,590.4,26.47,81.8,72.5,1,0,609.25,3409.895,80.875,26.565
2024-08-12,8,Galle,Cardamom,3346.58,589.3,25.44,81.3,68.6,1,0,600.075,3389.6125,78.5,26.16
2024-08-19,8,Galle,Cardamom,3340.67,642.6,25.12,83.9,68.4,1,0,619.825,3364.9875,81.35,25.925
2024-08-26,8,Galle,Cardamom,3369.56,583.9,25.37,70.1,68.2,1,0,601.55,3354.6475,79.275,25.6
2024-09-02,9,Galle,Cardamom,3370.32,646.3,25.61,72.6,70.3,1,0,615.525,3356.7825,76.975,25.385
2024-09-09,9,Galle,Cardamom,3325.48,598.3,25.5,84.3,69.6,1,0,617.775,3351.5075,77.725,25.4
2024-09-16,9,Galle,Cardamom,3335.09,651.8,24.78,72,67.5,1,0,620.075,3350.1125,74.75,25.315
2024-09-23,9,Galle,Cardamom,3341.74,573.4,25.79,91.5,78.9,1,0,617.45,3343.1575,80.1,25.42
2024-09-30,9,Galle,Cardamom,3325.11,629.4,25.25,85.7,67.8,1,0,613.225,3331.855,83.375,25.33
2024-10-07,10,Galle,Cardamom,3363.81,631.1,25.08,48,69.8,0,0,621.425,3341.4375,74.3,25.225
2024-10-14,10,Galle,Cardamom,3401.55,595.5,27.01,32.3,58.3,0,0,607.35,3358.0525,64.375,25.7825
2024-10-21,10,Galle,Cardamom,3434.2,596.3,25.72,42.5,64.1,0,0,613.075,3381.1675,52.125,25.765
2024-10-28,10,Galle,Cardamom,3592.21,612.7,26.19,36.5,65,0,0,608.9,3447.9425,39.825,26
2024-11-04,11,Galle,Cardamom,3726.09,608.7,25.17,26.2,61.2,0,0,603.3,3538.5125,34.375,26.0225
2024-11-11,11,Galle,Cardamom,3835.43,621.4,26.46,39.7,60.1,0,0,609.775,3646.9825,36.225,25.885
2024-11-18,11,Galle,Cardamom,3742.71,549.5,26.6,42.3,65.3,0,0,598.075,3724.11,36.175,26.105
2024-11-25,11,Galle,Cardamom,3664.58,628.2,25.96,52.2,61.5,0,0,601.95,3742.2025,40.1,26.0475
2024-12-02,12,Galle,Cardamom,3640.61,622.9,27.16,37.4,62.9,0,0.2,605.5,3720.8325,42.9,26.545
2024-12-09,12,Galle,Cardamom,3600.87,580.6,27.73,52.2,69,0,0.2,595.3,3662.1925,46.025,26.8625
2024-12-16,12,Galle,Cardamom,3561.34,553.3,28.01,50,69.1,0,0.2,596.25,3616.85,47.95,27.215
2024-12-23,12,Galle,Cardamom,3568.75,606.1,28.55,40.5,64.6,0,0.2,590.725,3592.8925,45.025,27.8625
2024-12-30,12,Galle,Cardamom,3724.39,553.3,28.95,62.7,64.9,0,0.2,573.325,3613.8375,51.35,28.31
2025-01-06,1,Galle,Cardamom,3713.57,624.5,29.3,61.5,66.8,0,0.2,584.3,3642.0125,53.675,28.7025
2025-01-13,1,Galle,Cardamom,3709.43,552.8,29.71,60.2,71.6,0,0.2,584.175,3679.035,56.225,29.1275
2025-01-20,1,Galle,Cardamom,3709.05,569.2,30.13,54.5,70.2,0,0.2,574.95,3714.11,59.725,29.5225
2025-01-27,1,Galle,Cardamom,3685.63,542.1,29.12,41.7,57.9,0,0.2,572.15,3704.42,54.475,29.565
2025-02-03,2,Galle,Cardamom,3694.18,555.8,30.98,34.2,68.3,0,0.2,554.975,3699.5725,47.65,29.985
2025-02-10,2,Galle,Cardamom,3673.42,587.2,30.57,35.8,68.8,0,0.2,563.575,3690.57,41.55,30.2
2025-02-17,2,Galle,Cardamom,3672.06,534.4,31.19,51.4,70.9,0,0.2,554.875,3681.3225,40.775,30.465
2025-02-24,2,Galle,Cardamom,3682.42,552.9,30.87,38.4,58.8,0,0.2,557.575,3680.52,39.95,30.9025
2025-03-03,3,Galle,Cardamom,3638.15,546.5,30.3,42.3,62.6,0,0,555.25,3666.5125,41.975,30.7325
2025-03-10,3,Galle,Cardamom,3652.17,606,31.39,36.1,68.8,0,0,559.95,3661.2,42.05,30.9375
2025-03-17,3,Galle,Cardamom,3689.4,540.2,31.08,48.3,67.4,0,0,561.4,3665.535,41.275,30.91
2025-03-24,3,Galle,Cardamom,3792.75,624.5,31.42,45.6,72,0,0,579.3,3693.1175,43.075,31.0475
2025-03-31,3,Galle,Cardamom,3948.87,599.7,31.64,39.4,69.6,0,0,592.6,3770.7975,42.35,31.3825
2025-04-07,4,Galle,Cardamom,4076.46,611.4,31.53,36.3,64.7,0,0,593.95,3876.87,42.4,31.4175
2025-04-14,4,Galle,Cardamom,4163.59,548,30.57,42.8,68.5,0,0,595.9,3995.4175,41.025,31.29
2025-04-21,4,Galle,Cardamom,4104.09,678.6,31.25,21.6,66.8,0,0,609.425,4073.2525,35.025,31.2475
2025-04-28,4,Galle,Cardamom,3933.28,597.2,29.74,35.7,69.3,0,0,608.8,4069.355,34.1,30.7725
2025-05-05,5,Galle,Cardamom,3832.74,562.5,30.25,100.5,74.8,1,0,596.575,4008.425,50.15,30.4525
2025-05-12,5,Galle,Cardamom,3893.79,696.3,29.95,96.6,78.1,1,0,633.65,3940.975,63.6,30.2975
2025-05-19,5,Galle,Cardamom,3776.18,573.6,28.73,75.2,70.5,1,0,607.4,3858.9975,77,29.6675
2025-05-26,5,Galle,Cardamom,3708.26,619.8,29.27,106.6,80.4,1,0,613.05,3802.7425,94.725,29.55
2025-06-02,6,Galle,Cardamom,3697.87,533.8,29.33,68.2,72.5,1,0,605.875,3769.025,86.65,29.32
2025-06-09,6,Galle,Cardamom,3635.34,536.8,27.54,84.3,73.3,1,0,566,3704.4125,83.575,28.7175
2025-06-16,6,Galle,Cardamom,3578.86,558,28.19,86.3,69,1,0,562.1,3655.0825,86.35,28.5825
2025-06-23,6,Galle,Cardamom,3545.03,530.1,27.9,74.6,66.4,1,0,539.675,3614.275,78.35,28.24
2025-06-30,6,Galle,Cardamom,3493.4,584.9,28.19,78.9,68.1,1,0,552.45,3563.1575,81.025,27.955
2025-07-07,7,Galle,Cardamom,3493.64,623.7,27.17,73,64.8,1,0,574.175,3527.7325,78.2,27.8625
2025-07-14,7,Galle,Cardamom,3448.05,549.7,26.21,82.4,74.8,1,0,572.1,3495.03,77.225,27.3675
2025-07-21,7,Galle,Cardamom,3421.22,584.9,25.76,78.9,64.6,1,0,585.8,3464.0775,78.3,26.8325
2025-07-28,7,Galle,Cardamom,3429.97,625.2,25.64,88,75.5,1,0,595.875,3448.22,80.575,26.195
2025-08-04,8,Galle,Cardamom,3407.31,570.9,26.01,76.8,73,1,0,582.675,3426.6375,81.525,25.905
2025-08-11,8,Galle,Cardamom,3449.5,560.6,24.81,68.9,69.6,1,0,585.4,3427,78.15,25.555
2025-08-18,8,Galle,Cardamom,3414.8,631.3,25.97,82.1,71.5,1,0,597,3425.395,78.95,25.6075
2025-08-25,8,Galle,Cardamom,3403.86,576.2,24.99,79.9,62.7,1,0,584.75,3418.8675,76.925,25.445
2025-09-01,9,Galle,Cardamom,3388.4,542.7,24.71,86.4,61.2,1,0,577.7,3414.14,79.325,25.12
2025-09-08,9,Galle,Cardamom,3392.14,588.5,25.68,88,75.6,1,0,584.675,3399.8,84.1,25.3375
2025-09-15,9,Galle,Cardamom,3392.8,614.9,25.45,85.2,71.3,1,0,580.575,3394.3,84.875,25.2075
2025-09-22,9,Galle,Cardamom,3394.75,600.1,24.81,83.7,64.6,1,0,586.55,3392.0225,85.825,25.1625
2025-09-29,9,Galle,Cardamom,3387.38,591,24.08,87.2,67.2,1,0,598.625,3391.7675,86.025,25.005
2025-10-06,10,Galle,Cardamom,3383.65,656.9,25.09,33.7,71.3,0,0,615.725,3389.645,72.45,24.8575
2025-10-13,10,Galle,Cardamom,3398.82,615.7,24.67,40.7,65.3,0,0,615.925,3391.15,61.325,24.6625
2025-10-20,10,Galle,Cardamom,3408.71,625.5,26.08,35.8,61.3,0,0,622.275,3394.64,49.35,24.98
2025-10-27,10,Galle,Cardamom,3563.18,684,25.9,44.1,60.9,0,0,645.525,3438.59,38.575,25.435
2018-01-01,1,Kandy,Cardamom,3591.58,630.7,28.45,64.4,74.4,0,0.4,630.7,3591.58,64.4,28.45
2018-01-08,1,Kandy,Cardamom,3598.24,488,28.98,65.9,70.5,0,0.4,559.35,3594.91,65.15,28.715
2018-01-15,1,Kandy,Cardamom,3621.09,518.1,28.59,65.7,64.4,0,0.4,545.6,3603.636667,65.33333333,28.67333333
2018-01-22,1,Kandy,Cardamom,3625.2,587,28.58,53.5,69.8,0,0.4,555.95,3609.0275,62.375,28.65
2018-01-29,1,Kandy,Cardamom,3638.1,548.3,29.37,55.4,68.1,0,0.4,535.35,3620.6575,60.125,28.88
2018-02-05,2,Kandy,Cardamom,3614.77,596,28.93,62.6,68.7,0,0.4,562.35,3624.79,59.3,28.8675
2018-02-12,2,Kandy,Cardamom,3592.66,536.2,30.91,52.7,72.9,0,0.4,566.875,3617.6825,56.05,29.4475
2018-02-19,2,Kandy,Cardamom,3613.75,470.6,30.01,67.7,72.5,0,0.4,537.775,3614.82,59.6,29.805
2018-02-26,2,Kandy,Cardamom,3597.14,502.1,30.22,60.3,66,0,0.4,526.225,3604.58,60.825,30.0175
2018-03-05,3,Kandy,Cardamom,3610.63,508.4,29.19,27.5,67.2,0,0,504.325,3603.545,52.05,30.0825
2018-03-12,3,Kandy,Cardamom,3592.03,489.6,30.04,37.6,70,0,0,492.675,3603.3875,48.275,29.865
2018-03-19,3,Kandy,Cardamom,3576.5,518.4,30.22,41.3,66.8,0,0,504.625,3594.075,41.675,29.9175
2018-03-26,3,Kandy,Cardamom,3742.9,557.4,30.6,31.6,60.9,0,0,518.45,3630.515,34.5,30.0125
2018-04-02,4,Kandy,Cardamom,3903.43,590.6,30.46,35,66.3,0,0,539,3703.715,36.375,30.33
2018-04-09,4,Kandy,Cardamom,3966.06,549.9,29.94,40.8,67.6,0,0,554.075,3797.2225,37.175,30.305
2018-04-16,4,Kandy,Cardamom,3991.73,527.4,29.6,40.4,67.7,0,0,556.325,3901.03,36.95,30.15
2018-04-23,4,Kandy,Cardamom,4025.49,607.6,30.05,39.3,68.4,0,0,568.875,3971.6775,38.875,30.0125
2018-04-30,4,Kandy,Cardamom,3874.76,482.6,28.68,62,65.2,0,0,541.875,3964.51,45.625,29.5675
2018-05-07,5,Kandy,Cardamom,3759.69,580.9,28.57,59.4,68.9,0.5,0,549.625,3912.9175,50.275,29.225
2018-05-14,5,Kandy,Cardamom,3849.71,576.9,28.5,53.4,66.6,0.5,0,562,3877.4125,53.525,28.95
2018-05-21,5,Kandy,Cardamom,3712.53,518,28.62,50,69.7,0.5,0,539.6,3799.1725,56.2,28.5925
2018-05-28,5,Kandy,Cardamom,3657.38,627.6,28.9,51.5,68.5,0.5,0,575.85,3744.8275,53.575,28.6475
2018-06-04,6,Kandy,Cardamom,3601.4,536.6,26.44,66.2,68.8,0.5,0,564.775,3705.255,55.275,28.115
2018-06-11,6,Kandy,Cardamom,3548.26,520.3,27.59,66.2,70.8,0.5,0,550.625,3629.8925,58.475,27.8875
2018-06-18,6,Kandy,Cardamom,3512.47,541.4,26.73,60.1,69.6,0.5,0,556.475,3579.8775,61,27.415
2018-06-25,6,Kandy,Cardamom,3468.99,609.9,25.58,58.1,65.4,0.5,0,552.05,3532.78,62.65,26.585
2018-07-02,7,Kandy,Cardamom,3424.97,514.2,26.59,55,64.6,0.5,0,546.45,3488.6725,59.85,26.6225
2018-07-09,7,Kandy,Cardamom,3395.54,484,26.69,58.7,70.7,0.5,0,537.375,3450.4925,57.975,26.3975
2018-07-16,7,Kandy,Cardamom,3417.42,509,25.95,66.7,64.5,0.5,0,529.275,3426.73,59.625,26.2025
2018-07-23,7,Kandy,Cardamom,3428.62,520.2,25.19,57.4,66.4,0.5,0,506.85,3416.6375,59.45,26.105
2018-07-30,7,Kandy,Cardamom,3437.38,533.6,24.87,47.6,71.6,0.5,0,511.7,3419.74,57.6,25.675
2018-08-06,8,Kandy,Cardamom,3409.85,516.6,23.87,51.7,55.9,0.5,0,519.85,3423.3175,55.85,24.97
2018-08-13,8,Kandy,Cardamom,3410.34,528.2,23.53,58.2,63,0.5,0,524.65,3421.5475,53.725,24.365
2018-08-20,8,Kandy,Cardamom,3427.21,558.4,23.96,66.7,67.4,0.5,0,534.2,3421.195,56.05,24.0575
2018-08-27,8,Kandy,Cardamom,3405,485.9,24.18,60.8,63.3,0.5,0,522.275,3413.1,59.35,23.885
2018-09-03,9,Kandy,Cardamom,3419.65,488.1,23.9,55.5,70.1,0.5,0,515.15,3415.55,60.3,23.8925
